Transcript_2,gi|142366209|ref|NM_080852.2|,Transcript_2,NM_080852.2,100.000,1752,0,0,1,1752,3,1754,0.0,3236
Transcript_2,gi|18148437|dbj|AB055005.1|,Transcript_2,AB055005.1,100.000,1752,0,0,1,1752,8,1759,0.0,3236
Transcript_2,gi|20146070|emb|AJ417663.1|,Transcript_2,AJ417663.1,99.938,1607,1,0,37,1643,1,1607,0.0,2963
Transcript_2,gi|148922460|gb|BC146476.1|,Transcript_2,BC146476.1,100.000,1401,0,0,106,1506,32,1432,0.0,2588
Transcript_2,gi|147897846|gb|BC140320.1|,Transcript_2,BC140320.1,100.000,1399,0,0,106,1504,32,1430,0.0,2584
Transcript_2,gi|26102874|dbj|AK085644.1|,Transcript_2,AK085644.1,100.000,761,0,0,10,770,1,761,0.0,1406
Transcript_2,gi|77020635|gb|AC163676.4|,Transcript_2,AC163676.4,100.000,760,0,0,11,770,218446,219205,0.0,1404
Transcript_2,gi|77020635|gb|AC163676.4|,Transcript_2,AC163676.4,81.633,637,109,3,95,724,100943,101578,3.53e-145,521
Transcript_2,gi|77020635|gb|AC163676.4|,Transcript_2,AC163676.4,97.761,134,3,0,439,572,68004,68137,6.67e-58,231
Transcript_2,gi|50284602|gb|AC131593.16|,Transcript_2,AC131593.16,100.000,760,0,0,11,770,113089,113848,0.0,1404
Transcript_2,gi|50284602|gb|AC131593.16|,Transcript_2,AC131593.16,100.000,477,0,0,1262,1738,137733,138209,0.0,881
Transcript_2,gi|50284602|gb|AC131593.16|,Transcript_2,AC131593.16,100.000,366,0,0,900,1265,131437,131802,0.0,676
Transcript_2,gi|50284602|gb|AC131593.16|,Transcript_2,AC131593.16,100.000,134,0,0,768,901,129614,129747,6.62e-63,248
Transcript_2,gi|56236238|gb|AC140350.3|,Transcript_2,AC140350.3,100.000,760,0,0,11,770,150798,150039,0.0,1404
Transcript_2,gi|56236238|gb|AC140350.3|,Transcript_2,AC140350.3,99.383,486,3,0,1262,1747,126154,125669,0.0,881
Transcript_2,gi|56236238|gb|AC140350.3|,Transcript_2,AC140350.3,100.000,366,0,0,900,1265,132450,132085,0.0,676
Transcript_2,gi|56236238|gb|AC140350.3|,Transcript_2,AC140350.3,100.000,134,0,0,768,901,134273,134140,6.62e-63,248
Transcript_2,gi|568920562|ref|XM_006530052.1|,Transcript_2,XM_006530052.1,100.000,759,0,0,11,769,9,767,0.0,1402
Transcript_2,gi|568920562|ref|XM_006530052.1|,Transcript_2,XM_006530052.1,100.000,755,0,0,899,1653,765,1519,0.0,1395
Transcript_2,gi|354797940|gb|JN962441.1|,Transcript_2,JN962441.1,100.000,477,0,0,1262,1738,30651,31127,0.0,881
Transcript_2,gi|354797940|gb|JN962441.1|,Transcript_2,JN962441.1,100.000,366,0,0,900,1265,24355,24720,0.0,676
Transcript_2,gi|354797940|gb|JN962441.1|,Transcript_2,JN962441.1,100.000,134,0,0,768,901,22532,22665,6.62e-63,248
Transcript_2,gi|354794049|gb|JN958550.1|,Transcript_2,JN958550.1,100.000,477,0,0,1262,1738,30664,31140,0.0,881
Transcript_2,gi|354794049|gb|JN958550.1|,Transcript_2,JN958550.1,100.000,366,0,0,900,1265,24355,24720,0.0,676
Transcript_2,gi|354794049|gb|JN958550.1|,Transcript_2,JN958550.1,100.000,134,0,0,768,901,22532,22665,6.62e-63,248
Transcript_2,gi|392293035|ref|NR_033591.2|,Transcript_2,NR_033591.2,77.392,1066,220,13,95,1147,80,1137,5.67e-173,614
Transcript_2,gi|74150839|dbj|AK143764.1|,Transcript_2,AK143764.1,77.392,1066,220,13,95,1147,83,1140,5.67e-173,614
Transcript_2,gi|41151936|gb|AC138548.8|,Transcript_2,AC138548.8,81.633,637,109,3,95,724,83579,82944,3.53e-145,521
Transcript_2,gi|41151936|gb|AC138548.8|,Transcript_2,AC138548.8,97.761,134,3,0,439,572,116518,116385,6.67e-58,231




